id;email;type_plan;city;;;;;;;;;;
98628;paciente_98628@email.com;Intermediary;City_3;;;;;;;;;;
98629;paciente_98629@email.com;Complete;City_2;;;;;;;;;;
98630;paciente_98630@email.com;Intermediary;City_4;;;;;;;;;;
98632;paciente_98632@email.com;Basic;City_2;;;;;;;;;;
98633;paciente_98633@email.com;Basic;City_2;;;;;;;;;;
98634;paciente_98634@email.com;Basic;City_2;;;;;;;;;;
98635;paciente_98635@email.com;Complete;City_1;;;;;;;;;;
98636;paciente_98636@email.com;Complete;City_1;;;;;;;;;;
98637;paciente_98637@email.com;Intermediary;City_3;;;;;;;;;;
98638;paciente_98638@email.com;Basic;City_2;;;;;;;;;;
98640;paciente_98640@email.com;Intermediary;City_2;;;;;;;;;;
98642;paciente_98642@email.com;Complete;City_2;;;;;;;;;;
98643;paciente_98643@email.com;Intermediary;City_2;;;;;;;;;;
98646;paciente_98646@email.com;Intermediary;City_2;;;;;;;;;;
98647;paciente_98647@email.com;Intermediary;City_3;;;;;;;;;;
98648;paciente_98648@email.com;Intermediary;City_2;;;;;;;;;;
98649;paciente_98649@email.com;Complete;City_2;;;;;;;;;;
98650;paciente_98650@email.com;Basic;City_1;;;;;;;;;;
98652;paciente_98652@email.com;Complete;City_1;;;;;;;;;;
98653;paciente_98653@email.com;Intermediary;City_2;;;;;;;;;;
98654;paciente_98654@email.com;Intermediary;City_2;;;;;;;;;;
98655;paciente_98655@email.com;Basic;City_2;;;;;;;;;;
98657;paciente_98657@email.com;Intermediary;City_3;;;;;;;;;;
98658;paciente_98658@email.com;Complete;City_5;;;;;;;;;;
98660;paciente_98660@email.com;Complete;City_4;;;;;;;;;;
98661;paciente_98661@email.com;Complete;City_3;;;;;;;;;;
98663;paciente_98663@email.com;Basic;City_2;;;;;;;;;;
98664;paciente_98664@email.com;Basic;City_2;;;;;;;;;;
98665;paciente_98665@email.com;Intermediary;City_2;;;;;;;;;;
98666;paciente_98666@email.com;Basic;City_2;;;;;;;;;;
98667;paciente_98667@email.com;Intermediary;City_3;;;;;;;;;;
98668;paciente_98668@email.com;Basic;City_2;;;;;;;;;;
98670;paciente_98670@email.com;Intermediary;City_3;;;;;;;;;;
98671;paciente_98671@email.com;Intermediary;City_3;;;;;;;;;;
98672;paciente_98672@email.com;Intermediary;City_3;;;;;;;;;;
98673;paciente_98673@email.com;Intermediary;City_3;;;;;;;;;;
98674;paciente_98674@email.com;Intermediary;City_3;;;;;;;;;;
98675;paciente_98675@email.com;Intermediary;City_3;;;;;;;;;;
98677;paciente_98677@email.com;Intermediary;City_3;;;;;;;;;;
98678;paciente_98678@email.com;Intermediary;City_3;;;;;;;;;;
98681;paciente_98681@email.com;Complete;City_3;;;;;;;;;;
98682;paciente_98682@email.com;Basic;City_2;;;;;;;;;;
98686;paciente_98686@email.com;Complete;City_1;;;;;;;;;;
98687;paciente_98687@email.com;Intermediary;City_3;;;;;;;;;;
98688;paciente_98688@email.com;Basic;City_2;;;;;;;;;;
98689;paciente_98689@email.com;Basic;City_2;;;;;;;;;;
98690;paciente_98690@email.com;Basic;City_2;;;;;;;;;;
98692;paciente_98692@email.com;Intermediary;City_4;;;;;;;;;;
98693;paciente_98693@email.com;Intermediary;City_4;;;;;;;;;;
98694;paciente_98694@email.com;Complete;City_2;;;;;;;;;;
98695;paciente_98695@email.com;Intermediary;City_2;;;;;;;;;;
98697;paciente_98697@email.com;Intermediary;City_3;;;;;;;;;;
98701;paciente_98701@email.com;Intermediary;City_3;;;;;;;;;;
98702;paciente_98702@email.com;Intermediary;City_3;;;;;;;;;;
98703;paciente_98703@email.com;Intermediary;City_3;;;;;;;;;;
98704;paciente_98704@email.com;Intermediary;City_3;;;;;;;;;;
98705;paciente_98705@email.com;Intermediary;City_3;;;;;;;;;;
98706;paciente_98706@email.com;Intermediary;City_3;;;;;;;;;;
98708;paciente_98708@email.com;Intermediary;City_3;;;;;;;;;;
98709;paciente_98709@email.com;Intermediary;City_3;;;;;;;;;;
98710;paciente_98710@email.com;Intermediary;City_3;;;;;;;;;;
98711;paciente_98711@email.com;Intermediary;City_3;;;;;;;;;;
98712;paciente_98712@email.com;Intermediary;City_3;;;;;;;;;;
98713;paciente_98713@email.com;Intermediary;City_3;;;;;;;;;;
98714;paciente_98714@email.com;Intermediary;City_3;;;;;;;;;;
98715;paciente_98715@email.com;Intermediary;City_3;;;;;;;;;;
98716;paciente_98716@email.com;Intermediary;City_3;;;;;;;;;;
98717;paciente_98717@email.com;Intermediary;City_3;;;;;;;;;;
98719;paciente_98719@email.com;Intermediary;City_3;;;;;;;;;;
98720;paciente_98720@email.com;Intermediary;City_3;;;;;;;;;;
98721;paciente_98721@email.com;Intermediary;City_3;;;;;;;;;;
98724;paciente_98724@email.com;Intermediary;City_3;;;;;;;;;;
98725;paciente_98725@email.com;Intermediary;City_3;;;;;;;;;;
98726;paciente_98726@email.com;Intermediary;City_3;;;;;;;;;;
98728;paciente_98728@email.com;Intermediary;City_3;;;;;;;;;;
98729;paciente_98729@email.com;Intermediary;City_3;;;;;;;;;;
98731;paciente_98731@email.com;Intermediary;City_3;;;;;;;;;;
98732;paciente_98732@email.com;Intermediary;City_3;;;;;;;;;;
98733;paciente_98733@email.com;Intermediary;City_3;;;;;;;;;;
98734;paciente_98734@email.com;Intermediary;City_3;;;;;;;;;;
98735;paciente_98735@email.com;Intermediary;City_3;;;;;;;;;;
98736;paciente_98736@email.com;Intermediary;City_3;;;;;;;;;;
98737;paciente_98737@email.com;Intermediary;City_3;;;;;;;;;;
98738;paciente_98738@email.com;Intermediary;City_3;;;;;;;;;;
98740;paciente_98740@email.com;Intermediary;City_3;;;;;;;;;;
98741;paciente_98741@email.com;Intermediary;City_3;;;;;;;;;;
98742;paciente_98742@email.com;Intermediary;City_3;;;;;;;;;;
98743;paciente_98743@email.com;Intermediary;City_3;;;;;;;;;;
98744;paciente_98744@email.com;Intermediary;City_3;;;;;;;;;;
98746;paciente_98746@email.com;Intermediary;City_3;;;;;;;;;;
98747;paciente_98747@email.com;Intermediary;City_3;;;;;;;;;;
98748;paciente_98748@email.com;Intermediary;City_3;;;;;;;;;;
98749;paciente_98749@email.com;Intermediary;City_3;;;;;;;;;;
98750;paciente_98750@email.com;Intermediary;City_3;;;;;;;;;;
98751;paciente_98751@email.com;Intermediary;City_3;;;;;;;;;;
98752;paciente_98752@email.com;Intermediary;City_3;;;;;;;;;;
98753;paciente_98753@email.com;Intermediary;City_3;;;;;;;;;;
98754;paciente_98754@email.com;Intermediary;City_3;;;;;;;;;;
98755;paciente_98755@email.com;Intermediary;City_3;;;;;;;;;;
98756;paciente_98756@email.com;Intermediary;City_3;;;;;;;;;;
98758;paciente_98758@email.com;Intermediary;City_3;;;;;;;;;;
98760;paciente_98760@email.com;Intermediary;City_3;;;;;;;;;;
98761;paciente_98761@email.com;Intermediary;City_3;;;;;;;;;;
98762;paciente_98762@email.com;Intermediary;City_3;;;;;;;;;;
98764;paciente_98764@email.com;Intermediary;City_3;;;;;;;;;;
98765;paciente_98765@email.com;Intermediary;City_3;;;;;;;;;;
98766;paciente_98766@email.com;Intermediary;City_3;;;;;;;;;;
98767;paciente_98767@email.com;Intermediary;City_3;;;;;;;;;;
98770;paciente_98770@email.com;Intermediary;City_3;;;;;;;;;;
98771;paciente_98771@email.com;Intermediary;City_3;;;;;;;;;;
98772;paciente_98772@email.com;Intermediary;City_3;;;;;;;;;;
98773;paciente_98773@email.com;Intermediary;City_3;;;;;;;;;;
98775;paciente_98775@email.com;Intermediary;City_3;;;;;;;;;;
98776;paciente_98776@email.com;Intermediary;City_3;;;;;;;;;;
98777;paciente_98777@email.com;Intermediary;City_3;;;;;;;;;;
98781;paciente_98781@email.com;Intermediary;City_3;;;;;;;;;;
98782;paciente_98782@email.com;Intermediary;City_3;;;;;;;;;;
98783;paciente_98783@email.com;Intermediary;City_3;;;;;;;;;;
98784;paciente_98784@email.com;Intermediary;City_3;;;;;;;;;;
98785;paciente_98785@email.com;Intermediary;City_3;;;;;;;;;;
98789;paciente_98789@email.com;Intermediary;City_3;;;;;;;;;;
98791;paciente_98791@email.com;Intermediary;City_3;;;;;;;;;;
98792;paciente_98792@email.com;Intermediary;City_3;;;;;;;;;;
98794;paciente_98794@email.com;Intermediary;City_3;;;;;;;;;;
98795;paciente_98795@email.com;Intermediary;City_3;;;;;;;;;;
98797;paciente_98797@email.com;Intermediary;City_3;;;;;;;;;;
98798;paciente_98798@email.com;Intermediary;City_3;;;;;;;;;;
98799;paciente_98799@email.com;Intermediary;City_3;;;;;;;;;;
98801;paciente_98801@email.com;Basic;City_2;;;;;;;;;;
98804;paciente_98804@email.com;Complete;City_2;;;;;;;;;;
98805;paciente_98805@email.com;Basic;City_1;;;;;;;;;;
98806;paciente_98806@email.com;Intermediary;City_1;;;;;;;;;;
98808;paciente_98808@email.com;Complete;City_4;;;;;;;;;;
98809;paciente_98809@email.com;Basic;City_2;;;;;;;;;;
98810;paciente_98810@email.com;Basic;City_2;;;;;;;;;;
98812;paciente_98812@email.com;Basic;City_2;;;;;;;;;;
98815;paciente_98815@email.com;Basic;City_2;;;;;;;;;;
98816;paciente_98816@email.com;Basic;City_2;;;;;;;;;;
98817;paciente_98817@email.com;Intermediary;City_3;;;;;;;;;;
98818;paciente_98818@email.com;Complete;City_4;;;;;;;;;;
98820;paciente_98820@email.com;Intermediary;City_4;;;;;;;;;;
98821;paciente_98821@email.com;Basic;City_2;;;;;;;;;;
98822;paciente_98822@email.com;Basic;City_2;;;;;;;;;;
98823;paciente_98823@email.com;Intermediary;City_5;;;;;;;;;;
98825;paciente_98825@email.com;Basic;City_2;;;;;;;;;;
98830;paciente_98830@email.com;Intermediary;City_2;;;;;;;;;;
98831;paciente_98831@email.com;Complete;City_1;;;;;;;;;;
98833;paciente_98833@email.com;Intermediary;City_1;;;;;;;;;;
98834;paciente_98834@email.com;Basic;City_2;;;;;;;;;;
98835;paciente_98835@email.com;Basic;City_2;;;;;;;;;;
98836;paciente_98836@email.com;Complete;City_5;;;;;;;;;;
98837;paciente_98837@email.com;Intermediary;City_3;;;;;;;;;;
98838;paciente_98838@email.com;Complete;City_4;;;;;;;;;;
98839;paciente_98839@email.com;Basic;City_2;;;;;;;;;;
98840;paciente_98840@email.com;Complete;City_2;;;;;;;;;;
98841;paciente_98841@email.com;Complete;City_2;;;;;;;;;;
98844;paciente_98844@email.com;Basic;City_2;;;;;;;;;;
98845;paciente_98845@email.com;Intermediary;City_2;;;;;;;;;;
98846;paciente_98846@email.com;Complete;City_2;;;;;;;;;;
98848;paciente_98848@email.com;Basic;City_2;;;;;;;;;;
98850;paciente_98850@email.com;Basic;City_1;;;;;;;;;;
98851;paciente_98851@email.com;Complete;City_4;;;;;;;;;;
98853;paciente_98853@email.com;Intermediary;City_5;;;;;;;;;;
98854;paciente_98854@email.com;Intermediary;City_2;;;;;;;;;;
98859;paciente_98859@email.com;Basic;City_2;;;;;;;;;;
98860;paciente_98860@email.com;Intermediary;City_3;;;;;;;;;;
98862;paciente_98862@email.com;Complete;City_4;;;;;;;;;;
98864;paciente_98864@email.com;Basic;City_2;;;;;;;;;;
98866;paciente_98866@email.com;Basic;City_2;;;;;;;;;;
98867;paciente_98867@email.com;Intermediary;City_3;;;;;;;;;;
98868;paciente_98868@email.com;Basic;City_2;;;;;;;;;;
98869;paciente_98869@email.com;Intermediary;City_5;;;;;;;;;;
98870;paciente_98870@email.com;Intermediary;City_3;;;;;;;;;;
98871;paciente_98871@email.com;Intermediary;City_3;;;;;;;;;;
98872;paciente_98872@email.com;Intermediary;City_3;;;;;;;;;;
98874;paciente_98874@email.com;Intermediary;City_3;;;;;;;;;;
98875;paciente_98875@email.com;Intermediary;City_3;;;;;;;;;;
98878;paciente_98878@email.com;Intermediary;City_3;;;;;;;;;;
98880;paciente_98880@email.com;Complete;City_4;;;;;;;;;;
98881;paciente_98881@email.com;Complete;City_2;;;;;;;;;;
98882;paciente_98882@email.com;Complete;City_3;;;;;;;;;;
98887;paciente_98887@email.com;Intermediary;City_3;;;;;;;;;;
98888;paciente_98888@email.com;Intermediary;City_2;;;;;;;;;;
98889;paciente_98889@email.com;Complete;City_5;;;;;;;;;;
98891;paciente_98891@email.com;Basic;City_2;;;;;;;;;;
98892;paciente_98892@email.com;Basic;City_2;;;;;;;;;;
98893;paciente_98893@email.com;Complete;City_1;;;;;;;;;;
98894;paciente_98894@email.com;Complete;City_2;;;;;;;;;;
98895;paciente_98895@email.com;Complete;City_1;;;;;;;;;;
98896;paciente_98896@email.com;Intermediary;City_2;;;;;;;;;;
98897;paciente_98897@email.com;Intermediary;City_3;;;;;;;;;;
98898;paciente_98898@email.com;Complete;City_1;;;;;;;;;;
98899;paciente_98899@email.com;Intermediary;City_3;;;;;;;;;;
98900;paciente_98900@email.com;Complete;City_4;;;;;;;;;;
98901;paciente_98901@email.com;Intermediary;City_2;;;;;;;;;;
98902;paciente_98902@email.com;Basic;City_2;;;;;;;;;;
98903;paciente_98903@email.com;Intermediary;City_2;;;;;;;;;;
98906;paciente_98906@email.com;Complete;City_5;;;;;;;;;;
98908;paciente_98908@email.com;Intermediary;City_2;;;;;;;;;;
98910;paciente_98910@email.com;Complete;City_5;;;;;;;;;;
98911;paciente_98911@email.com;Basic;City_2;;;;;;;;;;
98912;paciente_98912@email.com;Basic;City_2;;;;;;;;;;
98914;paciente_98914@email.com;Basic;City_2;;;;;;;;;;
98916;paciente_98916@email.com;Complete;City_2;;;;;;;;;;
98917;paciente_98917@email.com;Intermediary;City_3;;;;;;;;;;
98920;paciente_98920@email.com;Intermediary;City_1;;;;;;;;;;
98921;paciente_98921@email.com;Basic;City_2;;;;;;;;;;
98922;paciente_98922@email.com;Intermediary;City_5;;;;;;;;;;
98925;paciente_98925@email.com;Intermediary;City_3;;;;;;;;;;
98926;paciente_98926@email.com;Intermediary;City_4;;;;;;;;;;
98927;paciente_98927@email.com;Intermediary;City_3;;;;;;;;;;
98928;paciente_98928@email.com;Complete;City_1;;;;;;;;;;
98929;paciente_98929@email.com;Complete;City_3;;;;;;;;;;
98930;paciente_98930@email.com;Basic;City_2;;;;;;;;;;
98931;paciente_98931@email.com;Basic;City_2;;;;;;;;;;
98932;paciente_98932@email.com;Basic;City_2;;;;;;;;;;
98933;paciente_98933@email.com;Complete;City_3;;;;;;;;;;
98934;paciente_98934@email.com;Basic;City_2;;;;;;;;;;
98935;paciente_98935@email.com;Basic;City_2;;;;;;;;;;
98936;paciente_98936@email.com;Complete;City_3;;;;;;;;;;
98938;paciente_98938@email.com;Basic;City_2;;;;;;;;;;
98939;paciente_98939@email.com;Intermediary;City_1;;;;;;;;;;
98942;paciente_98942@email.com;Intermediary;City_2;;;;;;;;;;
98943;paciente_98943@email.com;Basic;City_2;;;;;;;;;;
98944;paciente_98944@email.com;Intermediary;City_2;;;;;;;;;;
98945;paciente_98945@email.com;Complete;City_2;;;;;;;;;;
98947;paciente_98947@email.com;Intermediary;City_3;;;;;;;;;;
98948;paciente_98948@email.com;Basic;City_2;;;;;;;;;;
98949;paciente_98949@email.com;Complete;City_2;;;;;;;;;;
98951;paciente_98951@email.com;Complete;City_2;;;;;;;;;;
98952;paciente_98952@email.com;Complete;City_2;;;;;;;;;;
98953;paciente_98953@email.com;Basic;City_2;;;;;;;;;;
98954;paciente_98954@email.com;Basic;City_2;;;;;;;;;;
98955;paciente_98955@email.com;Intermediary;City_3;;;;;;;;;;
98956;paciente_98956@email.com;Basic;City_2;;;;;;;;;;
98958;paciente_98958@email.com;Complete;City_1;;;;;;;;;;
98959;paciente_98959@email.com;Complete;City_3;;;;;;;;;;
98960;paciente_98960@email.com;Basic;City_2;;;;;;;;;;
98962;paciente_98962@email.com;Intermediary;City_1;;;;;;;;;;
98964;paciente_98964@email.com;Intermediary;City_2;;;;;;;;;;
98965;paciente_98965@email.com;Intermediary;City_5;;;;;;;;;;
98966;paciente_98966@email.com;Intermediary;City_1;;;;;;;;;;
98967;paciente_98967@email.com;Intermediary;City_3;;;;;;;;;;
98968;paciente_98968@email.com;Intermediary;City_1;;;;;;;;;;
98969;paciente_98969@email.com;Intermediary;City_2;;;;;;;;;;
98970;paciente_98970@email.com;Intermediary;City_3;;;;;;;;;;
98971;paciente_98971@email.com;Intermediary;City_3;;;;;;;;;;
98972;paciente_98972@email.com;Intermediary;City_3;;;;;;;;;;
98973;paciente_98973@email.com;Intermediary;City_3;;;;;;;;;;
98974;paciente_98974@email.com;Intermediary;City_3;;;;;;;;;;
98979;paciente_98979@email.com;Intermediary;City_3;;;;;;;;;;
98980;paciente_98980@email.com;Intermediary;City_5;;;;;;;;;;
98981;paciente_98981@email.com;Intermediary;City_5;;;;;;;;;;
98982;paciente_98982@email.com;Intermediary;City_4;;;;;;;;;;
98983;paciente_98983@email.com;Complete;City_1;;;;;;;;;;
98984;paciente_98984@email.com;Basic;City_2;;;;;;;;;;
98985;paciente_98985@email.com;Intermediary;City_4;;;;;;;;;;
98986;paciente_98986@email.com;Intermediary;City_1;;;;;;;;;;
98987;paciente_98987@email.com;Intermediary;City_3;;;;;;;;;;
98988;paciente_98988@email.com;Basic;City_2;;;;;;;;;;
98989;paciente_98989@email.com;Complete;City_4;;;;;;;;;;
98990;paciente_98990@email.com;Complete;City_1;;;;;;;;;;
98991;paciente_98991@email.com;Complete;City_5;;;;;;;;;;
98993;paciente_98993@email.com;Complete;City_4;;;;;;;;;;
98994;paciente_98994@email.com;Basic;City_2;;;;;;;;;;
98996;paciente_98996@email.com;Basic;City_2;;;;;;;;;;
98997;paciente_98997@email.com;Intermediary;City_3;;;;;;;;;;
99000;paciente_99000@email.com;Complete;City_5;;;;;;;;;;
99003;paciente_99003@email.com;Basic;City_2;;;;;;;;;;
99005;paciente_99005@email.com;Basic;City_1;;;;;;;;;;
99006;paciente_99006@email.com;Basic;City_2;;;;;;;;;;
99007;paciente_99007@email.com;Intermediary;City_3;;;;;;;;;;
99010;paciente_99010@email.com;Intermediary;City_4;;;;;;;;;;
99011;paciente_99011@email.com;Basic;City_2;;;;;;;;;;
99012;paciente_99012@email.com;Intermediary;City_3;;;;;;;;;;
99015;paciente_99015@email.com;Basic;City_1;;;;;;;;;;
99016;paciente_99016@email.com;Intermediary;City_1;;;;;;;;;;
99017;paciente_99017@email.com;Intermediary;City_3;;;;;;;;;;
99018;paciente_99018@email.com;Intermediary;City_1;;;;;;;;;;
99019;paciente_99019@email.com;Basic;City_2;;;;;;;;;;
99021;paciente_99021@email.com;Complete;City_3;;;;;;;;;;
99023;paciente_99023@email.com;Basic;City_2;;;;;;;;;;
99027;paciente_99027@email.com;Intermediary;City_3;;;;;;;;;;
99029;paciente_99029@email.com;Basic;City_2;;;;;;;;;;
99031;paciente_99031@email.com;Basic;City_2;;;;;;;;;;
99032;paciente_99032@email.com;Complete;City_3;;;;;;;;;;
99035;paciente_99035@email.com;Basic;City_1;;;;;;;;;;
99037;paciente_99037@email.com;Intermediary;City_3;;;;;;;;;;
99039;paciente_99039@email.com;Intermediary;City_4;;;;;;;;;;
99043;paciente_99043@email.com;Intermediary;City_2;;;;;;;;;;
99044;paciente_99044@email.com;Intermediary;City_2;;;;;;;;;;
99046;paciente_99046@email.com;Complete;City_2;;;;;;;;;;
99048;paciente_99048@email.com;Complete;City_2;;;;;;;;;;
99049;paciente_99049@email.com;Complete;City_2;;;;;;;;;;
99050;paciente_99050@email.com;Basic;City_1;;;;;;;;;;
99051;paciente_99051@email.com;Basic;City_1;;;;;;;;;;
99052;paciente_99052@email.com;Basic;City_1;;;;;;;;;;
99055;paciente_99055@email.com;Basic;City_1;;;;;;;;;;
99056;paciente_99056@email.com;Basic;City_1;;;;;;;;;;
99057;paciente_99057@email.com;Intermediary;City_3;;;;;;;;;;
99059;paciente_99059@email.com;Basic;City_1;;;;;;;;;;
99060;paciente_99060@email.com;Intermediary;City_5;;;;;;;;;;
99062;paciente_99062@email.com;Basic;City_2;;;;;;;;;;
99063;paciente_99063@email.com;Basic;City_2;;;;;;;;;;
99064;paciente_99064@email.com;Basic;City_2;;;;;;;;;;
99065;paciente_99065@email.com;Basic;City_1;;;;;;;;;;
99066;paciente_99066@email.com;Basic;City_2;;;;;;;;;;
99067;paciente_99067@email.com;Intermediary;City_3;;;;;;;;;;
99069;paciente_99069@email.com;Basic;City_2;;;;;;;;;;
99071;paciente_99071@email.com;Intermediary;City_3;;;;;;;;;;
99073;paciente_99073@email.com;Intermediary;City_3;;;;;;;;;;
99074;paciente_99074@email.com;Intermediary;City_3;;;;;;;;;;
99075;paciente_99075@email.com;Intermediary;City_3;;;;;;;;;;
99076;paciente_99076@email.com;Intermediary;City_3;;;;;;;;;;
99078;paciente_99078@email.com;Intermediary;City_3;;;;;;;;;;
99080;paciente_99080@email.com;Intermediary;City_3;;;;;;;;;;
99081;paciente_99081@email.com;Intermediary;City_4;;;;;;;;;;
99082;paciente_99082@email.com;Complete;City_4;;;;;;;;;;
99086;paciente_99086@email.com;Complete;City_4;;;;;;;;;;
99088;paciente_99088@email.com;Complete;City_4;;;;;;;;;;
99089;paciente_99089@email.com;Basic;City_2;;;;;;;;;;
99090;paciente_99090@email.com;Intermediary;City_4;;;;;;;;;;
99092;paciente_99092@email.com;Complete;City_4;;;;;;;;;;
99095;paciente_99095@email.com;Basic;City_1;;;;;;;;;;
99096;paciente_99096@email.com;Basic;City_2;;;;;;;;;;
99097;paciente_99097@email.com;Intermediary;City_3;;;;;;;;;;
99100;paciente_99100@email.com;Complete;City_2;;;;;;;;;;
99103;paciente_99103@email.com;Intermediary;City_5;;;;;;;;;;
99104;paciente_99104@email.com;Complete;City_2;;;;;;;;;;
99105;paciente_99105@email.com;Basic;City_1;;;;;;;;;;
99106;paciente_99106@email.com;Intermediary;City_3;;;;;;;;;;
99107;paciente_99107@email.com;Intermediary;City_3;;;;;;;;;;
99109;paciente_99109@email.com;Complete;City_1;;;;;;;;;;
99110;paciente_99110@email.com;Basic;City_2;;;;;;;;;;
99112;paciente_99112@email.com;Basic;City_2;;;;;;;;;;
99113;paciente_99113@email.com;Intermediary;City_3;;;;;;;;;;
99114;paciente_99114@email.com;Complete;City_2;;;;;;;;;;
99115;paciente_99115@email.com;Complete;City_5;;;;;;;;;;
99116;paciente_99116@email.com;Complete;City_3;;;;;;;;;;
99117;paciente_99117@email.com;Intermediary;City_3;;;;;;;;;;
99118;paciente_99118@email.com;Basic;City_2;;;;;;;;;;
99121;paciente_99121@email.com;Intermediary;City_4;;;;;;;;;;
99122;paciente_99122@email.com;Intermediary;City_2;;;;;;;;;;
99123;paciente_99123@email.com;Basic;City_2;;;;;;;;;;
99124;paciente_99124@email.com;Intermediary;City_2;;;;;;;;;;
99125;paciente_99125@email.com;Intermediary;City_4;;;;;;;;;;
99126;paciente_99126@email.com;Basic;City_2;;;;;;;;;;
99129;paciente_99129@email.com;Basic;City_2;;;;;;;;;;
99131;paciente_99131@email.com;Basic;City_2;;;;;;;;;;
99132;paciente_99132@email.com;Intermediary;City_2;;;;;;;;;;
99133;paciente_99133@email.com;Basic;City_2;;;;;;;;;;
99134;paciente_99134@email.com;Basic;City_2;;;;;;;;;;
99136;paciente_99136@email.com;Intermediary;City_1;;;;;;;;;;
99137;paciente_99137@email.com;Intermediary;City_3;;;;;;;;;;
99138;paciente_99138@email.com;Complete;City_4;;;;;;;;;;
99139;paciente_99139@email.com;Intermediary;City_3;;;;;;;;;;
99140;paciente_99140@email.com;Basic;City_2;;;;;;;;;;
99142;paciente_99142@email.com;Complete;City_2;;;;;;;;;;
99144;paciente_99144@email.com;Basic;City_2;;;;;;;;;;
99147;paciente_99147@email.com;Intermediary;City_3;;;;;;;;;;
99148;paciente_99148@email.com;Complete;City_2;;;;;;;;;;
99149;paciente_99149@email.com;Intermediary;City_2;;;;;;;;;;
99150;paciente_99150@email.com;Basic;City_1;;;;;;;;;;
99152;paciente_99152@email.com;Basic;City_2;;;;;;;;;;
99154;paciente_99154@email.com;Complete;City_2;;;;;;;;;;
99155;paciente_99155@email.com;Basic;City_2;;;;;;;;;;
99156;paciente_99156@email.com;Intermediary;City_2;;;;;;;;;;
99158;paciente_99158@email.com;Basic;City_2;;;;;;;;;;
99159;paciente_99159@email.com;Intermediary;City_1;;;;;;;;;;
99160;paciente_99160@email.com;Basic;City_2;;;;;;;;;;
99161;paciente_99161@email.com;Intermediary;City_4;;;;;;;;;;
99162;paciente_99162@email.com;Complete;City_1;;;;;;;;;;
99163;paciente_99163@email.com;Basic;City_2;;;;;;;;;;
99164;paciente_99164@email.com;Intermediary;City_2;;;;;;;;;;
99165;paciente_99165@email.com;Basic;City_2;;;;;;;;;;
99166;paciente_99166@email.com;Complete;City_3;;;;;;;;;;
99168;paciente_99168@email.com;Complete;City_3;;;;;;;;;;
99169;paciente_99169@email.com;Complete;City_2;;;;;;;;;;
99170;paciente_99170@email.com;Intermediary;City_3;;;;;;;;;;
99171;paciente_99171@email.com;Intermediary;City_3;;;;;;;;;;
99172;paciente_99172@email.com;Intermediary;City_3;;;;;;;;;;
99173;paciente_99173@email.com;Intermediary;City_3;;;;;;;;;;
99174;paciente_99174@email.com;Intermediary;City_3;;;;;;;;;;
99175;paciente_99175@email.com;Intermediary;City_3;;;;;;;;;;
99176;paciente_99176@email.com;Intermediary;City_3;;;;;;;;;;
99177;paciente_99177@email.com;Intermediary;City_3;;;;;;;;;;
99178;paciente_99178@email.com;Intermediary;City_3;;;;;;;;;;
99179;paciente_99179@email.com;Intermediary;City_3;;;;;;;;;;
99180;paciente_99180@email.com;Basic;City_2;;;;;;;;;;
99181;paciente_99181@email.com;Basic;City_2;;;;;;;;;;
99182;paciente_99182@email.com;Complete;City_1;;;;;;;;;;
99183;paciente_99183@email.com;Intermediary;City_3;;;;;;;;;;
99185;paciente_99185@email.com;Intermediary;City_3;;;;;;;;;;
99186;paciente_99186@email.com;Complete;City_1;;;;;;;;;;
99187;paciente_99187@email.com;Intermediary;City_3;;;;;;;;;;
99188;paciente_99188@email.com;Intermediary;City_3;;;;;;;;;;
99189;paciente_99189@email.com;Intermediary;City_4;;;;;;;;;;
99190;paciente_99190@email.com;Intermediary;City_4;;;;;;;;;;
99191;paciente_99191@email.com;Complete;City_2;;;;;;;;;;
99193;paciente_99193@email.com;Intermediary;City_5;;;;;;;;;;
99194;paciente_99194@email.com;Basic;City_2;;;;;;;;;;
99195;paciente_99195@email.com;Complete;City_5;;;;;;;;;;
99196;paciente_99196@email.com;Complete;City_4;;;;;;;;;;
99198;paciente_99198@email.com;Complete;City_4;;;;;;;;;;
99200;paciente_99200@email.com;Basic;City_2;;;;;;;;;;
99201;paciente_99201@email.com;Intermediary;City_5;;;;;;;;;;
99203;paciente_99203@email.com;Basic;City_2;;;;;;;;;;
99204;paciente_99204@email.com;Intermediary;City_2;;;;;;;;;;
99206;paciente_99206@email.com;Basic;City_2;;;;;;;;;;
99207;paciente_99207@email.com;Intermediary;City_3;;;;;;;;;;
99208;paciente_99208@email.com;Basic;City_2;;;;;;;;;;
99209;paciente_99209@email.com;Basic;City_2;;;;;;;;;;
99210;paciente_99210@email.com;Intermediary;City_1;;;;;;;;;;
99211;paciente_99211@email.com;Complete;City_4;;;;;;;;;;
99212;paciente_99212@email.com;Basic;City_2;;;;;;;;;;
99213;paciente_99213@email.com;Intermediary;City_4;;;;;;;;;;
99217;paciente_99217@email.com;Intermediary;City_3;;;;;;;;;;
99218;paciente_99218@email.com;Complete;City_3;;;;;;;;;;
99219;paciente_99219@email.com;Intermediary;City_3;;;;;;;;;;
99220;paciente_99220@email.com;Intermediary;City_2;;;;;;;;;;
99221;paciente_99221@email.com;Basic;City_2;;;;;;;;;;
99222;paciente_99222@email.com;Intermediary;City_4;;;;;;;;;;
